535=30 29 30 30 30 29 30 29 29 30 29 29
536=30 29 30 30 30 29 30 30 29 29 30 29
537=29 30 29 30 30 29 30 30 30 29 29 30
538=29 29 30 29 30 29 30 30 30 29 30 29
539=30 29 29 30 29 30 29 30 30 29 30 30
540=29 30 29 29 30 29 30 29 30 29 30 30
541=29 30 29 30 30 29 29 30 29 30 29 30
542=29 30 30 29 30 30 29 30 29 29 30 29
543=30 29 30 29 30 30 29 30 30 29 29 30
544=29 29 30 29 30 30 30 29 30 30 29 29
545=30 29 29 30 29 30 30 29 30 30 30 29
546=29 30 29 29 30 29 30 29 30 30 30 29
547=30 29 30 29 29 30 29 30 29 30 30 29
548=30 30 29 30 29 29 30 29 30 29 30 29
549=30 30 29 30 30 29 29 30 29 30 29 30
550=29 30 29 30 30 29 30 29 30 29 30 29
551=30 29 30 29 30 29 30 30 29 30 30 29
552=29 30 29 29 30 29 30 30 30 29 30 30
553=29 29 30 29 29 30 29 30 30 29 30 30
554=30 29 29 30 29 29 30 29 30 29 30 30
555=30 29 30 29 30 29 29 30 29 30 29 30
556=30 29 30 30 29 30 29 29 30 29 30 29
557=30 29 30 30 30 29 30 29 29 30 29 30
558=29 30 29 30 30 29 30 29 30 29 30 29
559=30 29 30 29 30 29 30 30 29 30 29 30
560=29 30 29 30 29 30 29 30 29 30 30 29
561=30 29 30 29 30 29 29 30 29 30 30 29
562=30 30 29 30 29 30 29 29 30 29 30 29
563=30 30 30 29 30 29 30 29 29 30 29 30
564=29 30 30 29 30 30 29 30 29 29 30 29
565=29 30 30 29 30 30 30 29 30 29 29 30
566=29 29 30 30 29 30 30 29 30 30 29 29
567=30 29 30 29 30 29 30 29 30 30 29 30
568=29 30 29 30 29 30 29 30 29 30 29 30
569=30 29 30 29 30 29 30 29 29 30 29 30
570=30 29 30 30 29 30 29 30 29 29 30 29
571=30 29 30 30 30 29 30 29 30 29 29 30
572=29 30 29 30 30 29 30 30 29 30 29 29
573=30 29 29 30 30 29 30 30 30 29 30 29
574=29 30 29 29 30 30 29 30 30 30 29 30
575=29 29 30 29 29 30 29 30 30 30 29 30
576=29 30 29 30 29 30 29 29 30 30 29 30
577=30 29 30 29 30 29 30 29 30 29 29 30
578=30 29 30 29 30 30 29 30 29 30 29 29
579=30 29 30 30 29 30 30 29 30 29 30 29
580=29 30 29 30 29 30 30 29 30 30 29 30
581=29 29 30 29 29 30 30 29 30 30 30 29
582=30 29 29 30 29 29 30 29 30 30 30 30
583=29 30 29 29 30 29 29 30 29 30 30 30
584=29 30 30 29 29 30 29 29 30 29 30 30
585=29 30 30 29 30 29 30 29 30 29 29 30
586=29 30 30 29 30 30 29 30 29 30 29 29
587=30 29 30 29 30 30 29 30 30 29 30 29
588=30 29 29 30 29 30 29 30 30 29 30 30
589=29 30 29 29 30 29 30 29 30 29 30 30
590=30 29 30 29 29 30 29 29 30 29 30 30
591=30 30 29 30 29 29 30 29 29 30 29 30
592=30 30 29 30 30 29 29 30 29 29 30 29
593=30 30 29 30 30 29 30 29 30 29 29 30
594=29 30 29 30 30 30 29 30 29 30 29 29
595=30 29 30 29 30 30 29 30 29 30 30 29
596=30 29 29 30 29 30 29 30 29 30 30 29
597=30 30 29 30 29 29 30 29 30 29 30 29
598=30 30 30 29 30 29 29 30 29 29 30 30
599=29 30 30 30 29 30 29 29 30 29 29 30
600=29 30 30 30 29 30 30 29 29 30 29 29
601=30 29 30 30 29 30 30 30 29 29 30 29
602=29 30 29 30 29 30 30 30 29 30 29 30
603=29 29 30 29 30 29 30 30 29 30 30 29
604=30 29 29 30 29 30 29 30 29 30 30 29
605=30 29 30 29 30 29 30 29 30 29 30 29
606=30 30 29 30 29 30 30 29 29 30 29 30
607=29 30 29 30 30 29 30 30 29 29 30 29
608=29 30 29 30 30 30 29 30 30 29 29 30
609=29 29 30 29 30 30 29 30 30 30 29 29
610=30 29 29 30 29 30 29 30 30 30 29 30
611=29 30 29 29 30 29 30 29 30 30 29 30
612=30 29 30 29 29 30 29 30 29 30 29 30
613=30 29 30 30 29 29 30 29 30 29 30 29
614=30 29 30 30 29 30 29 30 29 30 29 30
615=29 30 29 30 29 30 30 29 30 29 30 29
616=30 29 29 30 29 30 30 30 29 30 30 29
617=29 30 29 29 30 29 30 30 29 30 30 29
618=30 29 30 29 29 30 29 30 29 30 30 30
619=29 30 29 30 29 29 30 29 30 29 30 30
620=29 30 30 29 30 29 29 30 29 30 29 30
621=29 30 30 30 29 30 29 29 30 29 30 29
622=30 29 30 30 29 30 29 30 29 30 29 30
623=29 30 29 30 29 30 30 29 30 29 30 29
624=30 29 30 29 29 30 30 29 30 30 29 30
625=29 30 29 30 29 29 30 29 30 30 29 30
626=30 29 30 29 30 29 29 30 29 30 29 30
627=30 30 29 30 29 30 29 29 30 29 29 30
628=30 30 29 30 30 29 30 29 29 30 29 29
629=30 30 29 30 30 30 29 30 29 29 30 29
630=29 30 30 29 30 30 29 30 29 30 29 30
631=29 30 29 30 29 30 29 30 30 29 30 29
632=30 29 30 29 30 29 30 29 30 29 30 30
633=29 30 29 30 29 30 29 29 30 29 30 30
634=29 30 30 29 30 29 30 29 29 30 29 30
635=29 30 30 30 29 30 29 30 29 29 30 29
636=30 29 30 30 29 30 30 29 30 29 29 30
637=29 29 30 30 29 30 30 30 29 30 29 29
638=30 29 29 30 30 29 30 30 29 30 30 29
639=29 30 29 29 30 29 30 30 29 30 30 29
640=30 29 30 29 30 29 29 30 30 29 30 30
641=29 30 29 30 29 30 29 29 30 29 30 30
642=29 30 29 30 30 29 30 29 30 29 29 30
643=29 30 29 30 30 30 29 30 29 30 29 29
644=30 29 30 29 30 30 29 30 30 29 30 29
645=29 30 29 29 30 30 29 30 30 30 29 30
646=29 29 30 29 29 30 29 30 30 30 30 29
647=30 29 29 30 29 29 30 29 30 30 30 29
648=30 29 30 29 30 29 29 30 29 30 30 29
649=30 30 29 30 29 30 29 29 30 29 30 29
650=30 30 29 30 30 29 30 29 30 29 29 30
651=29 30 29 30 30 29 30 30 29 30 29 30
652=29 29 30 29 30 29 30 30 29 30 30 29
653=30 29 29 30 29 29 30 30 29 30 30 30
654=29 30 29 29 30 29 29 30 29 30 30 30
655=30 29 30 29 29 30 29 29 30 29 30 30
656=30 29 30 30 29 29 30 29 29 30 29 30
657=30 29 30 30 29 30 29 30 29 29 30 29
658=30 29 30 30 29 30 30 29 30 29 29 30
659=29 30 29 30 30 29 30 29 30 30 29 30
660=29 29 30 29 30 29 30 29 30 30 29 30
661=30 29 30 29 29 30 29 30 29 30 29 30
662=30 30 29 30 29 29 30 29 29 30 29 30
663=30 30 30 29 30 29 29 30 29 29 30 29
664=30 30 30 29 30 30 29 29 30 29 29 30
665=29 30 30 29 30 30 29 30 29 30 29 29
666=30 29 30 29 30 30 30 29 30 29 30 29
667=29 30 29 30 29 30 30 29 30 30 29 30
668=29 29 30 29 30 29 30 29 30 30 29 30
669=29 30 29 30 29 30 29 30 29 30 29 30
670=30 29 30 29 30 29 30 29 30 29 29 30
671=30 29 30 30 29 30 30 29 29 30 29 29
672=30 29 30 30 30 29 30 30 29 29 30 29
673=29 30 29 30 30 29 30 30 29 30 29 30
674=29 29 30 29 30 29 30 30 30 29 30 29
675=30 29 29 30 29 30 29 30 30 29 30 30
676=29 30 29 29 30 29 30 29 30 29 30 30
677=29 30 29 30 29 30 29 30 29 30 29 30
678=29 30 30 29 30 29 30 29 30 29 30 29
679=30 29 30 29 30 30 29 30 29 30 29 30
680=29 29 30 29 30 30 30 29 30 29 30 29
681=30 29 29 30 29 30 30 29 30 30 29 30
682=29 30 29 29 30 29 30 29 30 30 30 29
683=30 29 30 29 29 30 29 29 30 30 30 29
684=30 30 29 30 29 29 30 29 29 30 30 29
685=30 30 30 29 30 29 29 30 29 30 29 30
686=29 30 30 29 30 29 30 29 30 29 30 29
687=30 29 30 29 30 29 30 30 29 30 29 30
688=29 30 29 29 30 30 29 30 30 29 30 29
689=30 29 30 29 29 30 29 30 30 29 30 30
690=29 30 29 30 29 29 30 29 30 29 30 30
691=30 29 30 29 30 29 29 30 29 29 30 30
692=30 29 30 30 29 30 29 29 30 29 29 30
693=30 29 30 30 30 29 30 29 29 30 29 29
694=30 30 29 30 30 29 30 29 30 29 30 29
695=30 29 30 29 30 29 30 30 29 30 29 30
696=29 30 29 30 29 30 29 30 29 30 30 29
697=30 29 30 29 30 29 29 30 29 30 30 29
698=30 30 29 30 29 30 29 29 30 29 30 29
699=30 30 30 29 30 29 30 29 29 30 29 29
700=30 30 30 29 30 30 29 30 29 29 30 29
701=29 30 30 29 30 30 30 29 30 29 29 30
702=29 29 30 29 30 30 30 29 30 30 29 29
703=30 29 29 30 29 30 30 29 30 30 29 30
704=29 30 29 29 30 29 30 30 29 30 29 30
705=30 29 30 29 30 29 29 30 29 30 30 29
706=30 29 30 30 29 30 29 30 29 29 30 29
707=30 29 30 30 30 29 30 29 30 29 29 30
708=29 30 29 30 30 29 30 30 29 30 29 29
709=30 29 29 30 30 29 30 30 30 29 30 29
710=29 30 29 29 30 29 30 30 30 30 29 30
711=29 29 30 29 29 30 29 30 30 30 29 30
712=29 30 29 30 29 29 30 29 30 30 29 30
713=30 29 30 29 30 29 29 30 29 30 29 30
714=30 29 30 30 29 30 29 30 29 29 30 29
715=30 29 30 30 29 30 30 29 30 29 29 30
716=29 30 29 30 29 30 30 29 30 30 29 30
717=29 29 30 29 29 30 30 29 30 30 30 29
718=30 29 29 30 29 29 30 29 30 30 30 30
719=29 30 29 29 30 29 29 30 29 30 30 30
720=29 30 30 29 29 30 29 29 30 29 30 30
721=29 30 30 29 30 29 30 29 29 30 29 30
722=29 30 30 29 30 30 29 30 29 29 30 29
723=30 29 30 29 30 30 29 30 29 30 29 30
724=29 30 29 30 29 30 29 30 30 29 30 30
725=29 29 30 29 30 29 30 29 30 29 30 30
726=30 29 30 29 29 30 29 29 30 29 30 30
727=30 29 30 30 29 29 30 29 29 30 29 30
728=30 30 29 30 30 29 29 30 29 29 30 29
729=30 30 29 30 30 29 30 29 30 29 29 30
730=29 30 29 30 30 30 29 30 29 30 29 29
731=30 29 30 29 30 30 29 30 29 30 30 29
732=29 30 29 30 29 30 29 30 30 29 30 29
733=30 29 30 29 30 29 30 29 30 29 30 30
734=29 30 29 30 29 30 29 30 29 29 30 30
735=29 30 30 29 30 30 29 29 30 29 29 30
736=29 30 30 30 29 30 30 29 29 30 29 29
737=30 29 30 29 30 30 30 29 30 29 30 29
738=29 30 29 30 29 30 30 30 29 30 29 30
739=29 29 30 29 30 29 30 30 29 30 30 29
740=30 29 29 30 29 30 29 30 29 30 30 29
741=30 29 30 29 30 29 30 29 30 29 30 29
742=30 30 29 30 29 30 29 30 29 30 29 30
743=29 30 29 30 30 29 30 29 30 29 30 29
744=29 30 29 30 30 30 29 30 29 30 29 30
745=29 29 30 29 30 30 29 30 30 29 30 29
746=30 29 29 30 29 30 29 30 30 30 29 30
747=29 30 29 29 30 29 29 30 30 30 29 30
748=30 29 30 29 29 30 29 29 30 30 29 30
749=30 29 30 29 30 29 30 29 30 29 30 29
750=30 30 29 30 29 30 29 30 29 30 29 30
751=29 30 29 30 29 30 30 29 30 29 30 29
752=30 29 29 30 29 30 30 30 29 30 29 30
753=29 30 29 29 30 29 30 30 29 30 30 29
754=30 29 30 29 29 30 29 30 29 30 30 30
755=29 30 29 30 29 29 30 29 29 30 30 30
756=29 30 30 29 30 29 29 30 29 29 30 30
757=29 30 30 30 29 30 29 29 30 29 29 30
758=30 29 30 30 29 30 29 30 29 30 29 29
759=30 29 30 30 29 30 30 29 30 29 30 29
760=30 29 29 30 29 30 30 29 30 30 29 30
761=29 30 29 30 29 29 30 29 30 30 29 30
762=30 29 30 29 30 29 29 30 29 30 29 30
763=30 30 29 30 29 30 29 29 30 29 29 30
764=30 30 29 30 30 29 30 29 29 29 30 29
765=30 30 29 30 30 30 29 30 29 29 30 29
766=29 30 29 30 30 30 29 30 29 30 29 30
767=29 29 30 29 30 30 29 30 30 29 30 29
768=30 29 29 30 29 30 30 29 30 29 30 30
769=29 30 29 30 29 29 30 29 30 29 30 30
770=29 30 30 29 30 29 29 30 29 30 29 30
771=29 30 30 30 29 30 29 30 29 29 30 29
772=29 30 30 30 29 30 30 29 30 29 29 30
773=29 29 30 30 29 30 30 30 29 30 29 29
774=29 30 29 30 29 30 30 30 29 30 30 29
775=29 30 29 29 30 29 30 30 30 29 30 29
776=30 29 30 29 29 30 29 30 30 29 30 30
777=29 30 29 30 29 29 30 29 30 29 30 30
778=29 30 29 30 30 29 29 30 29 30 29 30
779=29 30 30 29 30 29 30 30 29 29 30 29
780=30 29 30 29 30 30 29 30 30 29 30 29
781=29 30 29 29 30 30 29 30 30 30 29 30
782=29 29 30 29 29 30 29 30 30 30 29 30
783=30 29 29 30 29 29 30 29 30 30 30 29
784=30 29 30 29 30 29 29 30 29 30 30 29
785=30 30 29 30 29 30 29 29 30 29 30 29
786=30 30 29 30 30 29 30 29 29 30 29 30
787=29 30 29 30 30 29 30 29 30 29 30 29
788=30 29 30 29 30 29 30 30 29 30 30 29
789=29 30 29 30 29 29 30 30 29 30 30 30
790=29 30 29 29 30 29 29 30 29 30 30 30
791=29 30 30 29 29 30 29 29 30 29 30 30
792=30 29 30 29 30 29 30 29 29 30 29 30
793=30 29 30 30 29 30 29 30 29 29 30 29
794=30 29 30 30 30 29 30 29 30 29 29 30
795=29 30 29 30 30 29 30 29 30 29 30 29
796=30 29 30 29 30 29 30 29 30 30 29 30
797=29 30 29 30 29 30 29 30 29 30 29 30
798=30 29 30 29 30 29 30 29 29 30 30 29
799=30 30 29 30 29 30 29 30 29 29 30 29
800=30 30 30 29 30 29 30 29 30 29 29 30
801=29 30 29 30 30 30 29 30 29 30 29 29
802=30 29 30 29 30 30 30 29 30 29 30 29
803=29 30 29 30 29 30 30 29 30 30 29 29
804=30 29 30 29 30 29 30 29 30 30 29 30
805=29 30 29 30 29 30 29 30 29 30 29 30
806=30 29 30 29 30 29 30 29 30 29 29 30
807=30 29 30 30 29 30 29 30 29 30 29 29
808=30 29 30 30 29 30 30 29 30 29 30 29
809=29 30 29 30 29 30 30 30 29 30 29 30
810=29 29 29 30 30 29 30 30 30 29 30 29
811=30 29 29 29 30 29 30 30 30 29 30 30
812=29 30 29 29 30 29 29 30 30 29 30 30
813=29 30 29 30 29 30 29 29 30 30 29 30
814=29 30 30 29 30 29 30 29 30 29 30 29
815=30 29 30 29 30 30 29 30 29 30 29 29
816=30 29 30 29 30 30 29 30 30 29 30 29
817=30 29 29 30 29 30 30 29 30 30 29 30
818=29 30 29 29 30 29 30 29 30 30 30 29
819=30 29 30 29 29 29 30 29 30 30 30 29
820=30 30 29 30 29 29 29 30 29 30 30 29
821=30 30 30 29 29 30 29 30 29 29 30 29
822=30 30 30 29 30 29 30 29 30 29 29 30
823=29 30 30 29 30 30 29 30 29 30 29 30
824=29 29 30 29 30 30 29 30 30 29 30 29
825=30 29 29 30 29 30 29 30 30 29 30 30
826=29 30 29 30 29 29 30 29 30 29 30 30
827=30 29 30 29 30 29 29 29 30 29 30 30
828=30 29 30 30 29 30 29 29 29 30 29 30
829=30 29 30 30 30 29 30 29 29 29 30 29
830=30 29 30 30 30 29 30 29 30 29 29 30
831=29 30 29 30 30 29 30 30 29 30 29 30
832=29 29 30 29 30 29 30 30 29 30 30 29
833=30 29 29 30 29 30 29 30 29 30 30 29
834=30 30 29 30 29 29 30 29 30 29 30 29
835=30 30 30 29 30 29 30 29 29 30 29 29
836=30 30 30 29 30 30 29 30 29 29 29 30
837=29 30 30 29 30 30 30 29 30 29 29 29
838=30 29 30 29 30 30 30 29 30 29 30 29
839=29 30 29 30 29 30 30 29 30 30 29 30
840=29 29 30 29 30 29 30 30 29 30 30 29
841=30 29 30 29 29 30 29 30 29 30 30 29
842=30 29 30 30 29 29 30 29 30 29 30 29
843=30 29 30 30 29 30 30 29 29 30 29 30
844=29 30 29 30 30 29 30 30 29 29 30 29
845=29 30 29 30 30 29 30 30 30 29 30 29
846=29 29 30 29 30 29 30 30 30 29 30 29
847=30 29 29 30 29 30 29 30 30 30 29 30
848=29 30 29 29 30 29 30 29 30 30 29 30
849=30 29 30 29 29 30 29 30 29 30 29 30
850=30 29 30 30 29 29 30 29 30 29 30 29
851=30 29 30 30 29 30 29 30 29 30 29 30
852=29 30 29 30 29 30 30 29 30 29 30 29
853=30 29 30 29 29 30 30 29 30 30 29 30
854=29 30 29 29 30 29 30 29 30 30 30 29
855=30 29 30 29 29 30 29 30 29 30 30 30
856=29 30 29 30 29 29 30 29 30 29 30 30
857=29 30 30 29 30 29 29 30 29 30 29 30
858=29 30 30 29 30 30 29 29 30 29 30 29
859=30 29 30 29 30 30 29 30 29 30 29 30
860=29 30 29 30 29 30 29 30 30 29 30 29
861=30 29 30 29 30 29 30 29 30 29 30 30
862=29 30 29 30 29 29 30 29 30 29 30 30
863=30 29 30 29 30 29 29 30 29 30 29 30
864=30 30 29 30 29 30 29 29 30 29 30 29
865=30 29 30 30 30 29 30 29 29 30 29 29
866=30 30 29 30 30 30 29 30 29 29 30 29
867=29 30 30 29 30 30 29 30 30 29 29 30
868=29 30 29 30 29 30 29 30 30 29 30 29
869=30 29 30 29 30 29 30 29 30 29 30 30
870=29 30 29 30 29 30 29 29 30 29 30 30
871=29 30 30 29 30 29 30 29 29 30 29 30
872=29 30 30 29 30 30 29 30 29 29 30 29
873=30 29 30 29 30 30 30 29 30 29 29 30
874=29 29 30 30 29 30 30 30 29 30 29 29
875=30 29 29 30 29 30 30 30 29 30 30 29
876=29 30 29 29 30 29 30 30 29 30 30 29
877=30 29 30 29 30 29 29 30 30 29 30 29
878=30 30 29 30 29 30 29 30 29 29 30 30
879=29 30 29 30 30 29 30 29 30 29 29 30
880=29 30 29 30 30 29 30 30 29 30 29 29
881=30 29 30 29 30 30 29 30 30 29 30 29
882=29 30 29 29 30 30 29 30 30 30 29 30
883=29 29 30 29 29 30 29 30 30 30 29 30
884=30 29 29 30 29 29 30 29 30 30 29 30
885=30 29 30 29 30 29 29 30 29 30 29 30
886=30 30 29 30 29 30 29 30 29 29 30 29
887=30 30 29 30 30 29 30 29 30 29 30 29
888=29 30 29 30 30 29 30 29 30 30 29 30
889=29 29 30 29 30 29 30 30 29 30 30 29
890=30 29 29 30 29 29 30 30 29 30 30 30
891=29 30 29 29 30 29 29 30 29 30 30 30
892=29 30 30 29 29 30 29 29 30 29 30 30
893=29 30 30 30 29 29 30 29 29 30 29 30
894=29 30 30 30 29 30 29 30 29 29 30 29
895=30 29 30 30 29 30 30 29 30 29 29 30
896=29 30 29 30 29 30 30 29 30 30 29 30
897=29 29 30 29 30 29 30 29 30 30 29 30
898=30 29 30 29 29 30 29 30 29 30 29 30
899=30 30 29 30 29 29 30 29 29 30 29 30
900=30 30 29 30 30 29 29 30 29 29 30 29
901=30 30 29 30 30 30 29 29 30 29 29 30
902=29 30 29 30 30 30 29 30 29 30 29 29
903=30 29 30 29 30 30 29 30 30 29 30 29
904=29 30 29 30 29 30 29 30 30 29 30 30
905=29 29 30 29 30 29 30 29 30 30 29 30
906=29 30 29 30 29 30 29 30 29 30 29 30
907=29 30 30 29 30 30 29 29 30 29 30 29
908=29 30 30 30 29 30 30 29 29 30 29 29
909=30 29 30 30 29 30 30 30 29 29 30 29
910=29 30 29 30 29 30 30 30 29 30 29 30
911=29 29 30 29 30 29 30 30 30 29 30 29
912=30 29 29 30 29 30 29 30 30 29 30 30
913=29 30 29 29 30 29 30 29 30 29 30 30
914=29 30 29 30 29 30 29 30 29 30 29 30
915=29 30 30 29 30 29 30 29 30 29 30 29
916=30 29 30 29 30 30 29 30 29 30 29 30
917=29 29 30 29 30 30 29 30 30 29 30 29
918=30 29 29 30 29 30 29 30 30 30 29 30
919=29 30 29 29 30 29 30 29 30 30 30 29
920=30 29 30 29 29 30 29 29 30 30 29 30
921=30 30 29 30 29 29 30 29 30 29 30 29
922=30 30 29 30 30 29 29 30 29 30 29 30
923=29 30 29 30 30 29 30 29 30 29 30 29
924=30 29 30 29 30 29 30 30 29 30 29 30
925=29 30 29 29 30 29 30 30 29 30 30 29
926=30 29 30 29 29 30 29 30 29 30 30 30
927=29 30 29 30 29 29 30 29 30 29 30 30
928=30 29 30 29 30 29 29 30 29 29 30 30
929=29 30 30 30 29 30 29 29 30 29 29 30
930=30 29 30 30 30 29 30 29 29 30 29 29
931=30 29 30 30 30 29 30 29 30 29 30 29
932=30 29 29 30 30 29 30 30 29 30 29 30
933=29 30 29 30 29 29 30 30 29 30 30 29
934=30 29 30 29 30 29 29 30 29 30 30 29
935=30 30 29 30 29 30 29 29 30 29 30 29
936=30 30 29 30 30 29 30 29 29 30 29 29
937=30 30 29 30 30 30 29 30 29 29 30 29
938=29 30 30 29 30 30 30 29 30 29 29 30
939=29 29 30 29 30 30 30 29 30 30 29 29
940=30 29 29 30 29 30 30 29 30 30 29 30
941=29 30 29 30 29 29 30 30 29 30 29 30
942=30 29 30 29 30 29 30 29 29 30 29 30
943=30 29 30 30 29 30 29 30 29 29 30 29
944=30 29 30 30 29 30 30 29 30 29 29 30
945=29 30 29 30 29 30 30 30 29 30 29 29
946=30 29 29 30 29 30 30 30 30 29 30 29
947=29 30 29 29 30 29 30 30 30 29 30 30
948=29 29 30 29 29 30 29 30 30 29 30 30
949=29 30 29 30 29 29 30 29 30 29 30 30
950=30 29 30 29 30 29 29 30 29 30 29 30
951=30 29 30 29 30 30 29 30 29 29 30 29
952=30 29 30 30 29 30 29 30 30 29 30 29
953=29 30 29 30 29 30 30 29 30 30 29 30
954=29 29 30 29 29 30 30 29 30 30 30 29
955=30 29 29 30 29 29 30 29 30 30 30 29
956=30 30 29 29 30 29 29 30 29 30 30 29
957=30 30 30 29 29 30 29 29 30 29 30 29
958=30 30 30 29 30 29 30 29 29 30 29 30
959=29 30 30 29 30 30 29 30 29 29 30 29
960=30 29 30 29 30 30 29 30 29 30 30 29
961=29 30 29 30 29 30 29 30 30 29 30 30
962=29 30 29 29 30 29 30 29 30 29 30 30
963=29 30 30 29 29 30 29 29 30 29 30 30
964=30 29 30 30 29 29 30 29 29 30 29 30
965=30 29 30 30 30 29 29 30 29 29 30 29
966=30 29 30 30 30 29 30 29 30 29 29 30
967=29 30 29 30 30 29 30 30 29 30 29 29
968=30 29 30 29 30 29 30 30 29 30 30 29
969=29 30 29 30 29 30 29 30 29 30 30 29
970=30 29 30 29 30 29 30 29 30 29 30 29
971=30 30 29 30 29 30 29 30 29 29 30 29
972=30 30 30 29 30 30 29 29 30 29 29 30
973=29 30 30 29 30 30 30 29 29 30 29 29
974=30 29 30 29 30 30 30 29 30 29 30 29
975=29 30 29 30 29 30 30 29 30 30 29 30
976=29 29 30 29 30 29 30 29 30 30 30 29
977=30 29 29 30 29 30 29 30 29 30 30 29
978=30 29 30 29 30 29 30 29 30 29 30 29
979=30 30 29 30 29 30 29 30 29 30 29 30
980=29 30 29 30 30 29 30 29 30 29 30 29
981=29 30 29 30 30 29 30 30 29 30 29 30
982=29 29 30 29 30 29 30 30 30 29 30 29
983=30 29 29 30 29 30 29 30 30 30 29 30
984=29 30 29 29 30 29 29 30 30 29 30 30
985=30 29 30 29 29 30 29 29 30 30 29 30
986=30 29 30 30 29 29 30 29 30 29 30 29
987=30 29 30 30 29 30 29 30 29 30 29 30
988=29 30 29 30 29 30 30 29 30 29 30 29
989=30 29 29 30 29 30 30 29 30 30 29 30
990=29 30 29 29 30 29 30 29 30 30 30 29
991=30 29 30 29 29 30 29 30 29 30 30 30
992=29 30 29 30 29 29 30 29 29 30 30 29
993=30 30 30 29 30 29 29 30 29 29 30 30
994=29 30 30 30 29 30 29 29 30 29 29 30
995=29 30 30 30 29 30 29 30 29 30 29 30
996=29 29 30 30 29 30 30 29 30 29 30 29
997=30 29 30 29 29 30 30 29 30 29 30 30
998=29 30 29 30 29 29 30 29 30 30 29 30
999=30 29 30 29 30 29 29 30 29 30 29 30
1000=30 29 30 30 29 30 29 29 30 29 29 30
1001=30 29 30 30 30 29 30 29 29 30 29 29
1002=30 29 30 30 30 30 29 30 29 29 30 29
1003=29 30 29 30 30 30 29 30 30 29 29 30
1004=29 29 30 29 30 30 29 30 30 29 30 29
1005=30 29 29 30 29 30 29 30 30 29 30 30
1006=29 30 29 30 29 29 30 29 30 29 30 30
1007=29 30 30 29 30 29 30 29 29 30 29 30
1008=29 30 30 29 30 30 29 30 29 29 30 29
1009=29 30 30 29 30 30 30 29 30 29 29 30
1010=29 29 30 29 30 30 30 30 29 30 29 29
1011=30 29 29 30 29 30 30 30 29 30 30 29
1012=29 30 29 29 30 29 30 30 29 30 30 29
1013=30 29 30 29 29 30 29 30 29 30 30 30
1014=29 30 29 30 29 29 30 29 30 29 30 30
1015=29 30 29 30 30 29 30 29 29 30 29 30
1016=29 30 29 30 30 29 30 30 29 30 29 29
1017=30 29 30 29 30 30 29 30 30 29 30 29
1018=29 30 29 29 30 30 29 30 30 30 29 30
1019=29 29 30 29 29 30 29 30 30 30 29 30
1020=30 29 29 30 29 29 30 29 30 30 29 30
1021=30 29 30 29 30 29 29 30 29 30 29 30
1022=30 30 29 30 29 30 29 29 30 29 30 29
1023=30 30 29 30 30 29 30 29 29 30 29 30
1024=29 30 29 30 30 29 30 29 30 29 30 29
1025=30 29 30 29 30 29 30 30 29 30 29 30
1026=29 30 29 30 29 29 30 30 29 30 30 29
1027=30 30 29 29 30 29 29 30 29 30 30 30
1028=29 30 30 29 29 30 29 29 30 29 30 30
1029=29 30 30 30 29 29 30 29 29 30 29 30
1030=29 30 30 30 29 30 29 30 29 29 30 29
1031=30 29 30 30 29 30 30 29 30 29 29 30
1032=29 30 29 30 29 30 30 29 30 29 30 29
1033=30 29 30 29 30 29 30 29 30 30 29 30
1034=29 30 29 30 29 30 29 30 29 30 29 30
1035=30 29 30 29 30 29 30 29 29 30 29 30
1036=30 30 29 30 30 29 29 30 29 29 30 29
1037=30 30 29 30 30 29 30 29 30 29 29 30
1038=29 30 29 30 30 30 29 30 29 30 29 29
1039=30 29 30 29 30 30 29 30 30 29 30 29
1040=29 30 29 30 29 30 29 30 30 30 29 30
1041=29 29 30 29 30 29 30 29 30 30 29 30
1042=29 30 29 30 29 30 29 30 29 30 29 30
1043=30 29 30 29 30 29 30 29 30 29 29 30
1044=30 29 30 30 29 30 29 30 29 30 29 29
1045=30 29 30 30 29 30 30 29 30 29 30 29
1046=29 30 29 30 29 30 30 30 29 30 29 30
1047=29 29 30 29 29 30 30 30 30 29 30 29
1048=30 29 29 30 29 29 30 30 29 30 30 30
1049=29 30 29 29 30 29 29 30 30 29 30 30
1050=29 30 29 30 29 30 29 30 29 30 29 30
1051=29 30 30 29 30 29 30 29 30 29 30 29
1052=30 29 30 29 30 30 29 30 29 30 29 30
1053=29 29 30 29 30 30 29 30 30 29 30 29
1054=30 29 29 30 29 30 29 30 30 30 29 30
1055=29 30 29 29 30 29 30 29 30 30 29 30
1056=30 29 30 29 29 30 29 29 30 30 29 30
1057=30 30 29 30 29 29 30 29 29 30 30 29
1058=30 30 29 30 30 29 29 30 29 29 30 29
1059=30 30 29 30 30 29 30 29 30 29 29 30
1060=29 30 30 29 30 30 29 30 29 30 29 30
1061=29 29 30 29 30 30 29 30 29 30 30 29
1062=30 29 30 29 29 30 29 30 29 30 30 30
1063=29 30 29 30 29 29 30 29 30 29 30 30
1064=29 30 30 29 30 29 29 30 29 29 30 30
1065=29 30 30 30 29 30 29 29 30 29 29 30
1066=29 30 30 30 30 29 30 29 29 30 29 29
1067=30 29 30 30 30 29 30 29 30 29 30 29
1068=29 30 29 30 30 29 30 30 29 30 29 30
1069=29 29 30 29 30 29 30 30 29 30 30 29
